
time 60.0
time 810.0
direction -60.01 -7.4000015
time 821.0
direction -60.01 -7.4000015
time 830.0
direction -60.01 -7.4000015
time 840.0
direction -60.02 -7.3899994
time 851.0
direction -60.02 -7.3899994
time 860.0
direction -60.01 -7.3899994
time 870.0
direction -60.1 -7.380001
time 881.0
direction -60.09 -7.380001
time 890.0
direction -60.09 -7.380001
time 900.0
direction -60.09 -7.380001
time 910.0
direction -60.09 -7.380001
time 920.0
direction -60.1 -7.3899994
time 930.0
direction -60.1 -7.4000015
time 941.0
direction -60.11 -7.41
time 950.0
direction -60.11 -7.419998
time 961.0
direction -60.11 -7.419998
time 972.0
direction -60.1 -7.4300003
time 980.0
direction -60.1 -7.4300003
time 990.0
direction -60.1 -7.4399986
time 1001.0
direction -60.09 -7.4399986
time 1012.0
direction -60.08 -7.4399986
time 1022.0
direction -60.08 -7.450001
time 1030.0
direction -60.07 -7.450001
time 1046.0
direction -60.06 -7.450001
time 1051.0
direction -60.05 -7.459999
time 1064.0
direction -60.05 -7.459999
time 1072.0
direction -60.04 -7.459999
time 1080.0
direction -60.04 -7.470001
time 1091.0
direction -60.03 -7.470001
time 1100.0
direction -60.03 -7.470001
time 1110.0
direction -60.03 -7.4799995
time 1121.0
direction -60.03 -7.4799995
time 1130.0
direction -60.02 -7.4799995
time 1140.0
direction -60.02 -7.4799995
time 1150.0
direction -60.01 -7.4799995
time 1161.0
direction -60.0 -7.4900017
time 1171.0
direction -60.0 -7.4900017
time 1180.0
direction -59.98 -7.5
time 1190.0
direction -59.97 -7.5
time 1201.0
direction -59.95 -7.5099983
time 1211.0
direction -59.94 -7.5099983
time 1222.0
direction -59.92 -7.5200005
time 1230.0
direction -59.9 -7.5200005
time 1240.0
direction -59.88 -7.5200005
time 1250.0
direction -59.86 -7.5099983
time 1260.0
direction -59.84 -7.5099983
time 1274.0
direction -59.82 -7.5099983
time 1281.0
direction -59.79 -7.5099983
time 1290.0
direction -59.77 -7.5200005
time 1300.0
direction -59.74 -7.5200005
time 1310.0
direction -59.7 -7.529999
time 1321.0
direction -59.66 -7.529999
time 1330.0
direction -59.6 -7.529999
time 1341.0
direction -59.54 -7.5200005
time 1350.0
direction -59.46 -7.5200005
time 1361.0
direction -59.38 -7.5200005
time 1372.0
direction -59.3 -7.5200005
time 1380.0
direction -59.21 -7.529999
time 1391.0
direction -59.12 -7.529999
time 1401.0
direction -59.02 -7.529999
time 1410.0
direction -58.92 -7.5200005
time 1423.0
direction -58.81 -7.5200005
time 1430.0
direction -58.7 -7.5200005
time 1441.0
direction -58.59 -7.5200005
time 1450.0
direction -58.48 -7.5200005
time 1460.0
direction -58.38 -7.529999
time 1473.0
direction -58.28 -7.529999
time 1480.0
direction -58.18 -7.540001
time 1491.0
direction -58.09 -7.549999
time 1501.0
direction -58.0 -7.549999
time 1512.0
direction -57.9 -7.5600014
time 1522.0
direction -57.82 -7.5600014
time 1530.0
direction -57.73 -7.5699997
time 1540.0
direction -57.65 -7.5699997
time 1550.0
direction -57.56 -7.5699997
time 1560.0
direction -57.47 -7.5699997
time 1572.0
direction -57.38 -7.5699997
time 1580.0
direction -57.29 -7.5699997
time 1591.0
direction -57.18 -7.5699997
time 1601.0
direction -57.07 -7.5699997
time 1611.0
direction -56.95 -7.5600014
time 1623.0
direction -56.82 -7.5600014
time 1631.0
direction -56.69 -7.5600014
time 1641.0
direction -56.54 -7.549999
time 1650.0
direction -56.39 -7.549999
time 1660.0
direction -56.23 -7.540001
time 1673.0
direction -56.06 -7.540001
time 1681.0
direction -55.89 -7.529999
time 1691.0
direction -55.7 -7.5200005
time 1700.0
direction -55.510002 -7.5
time 1710.0
direction -55.3 -7.4900017
time 1722.0
direction -55.09 -7.470001
time 1730.0
direction -54.87 -7.450001
time 1741.0
direction -54.64 -7.4399986
time 1751.0
direction -54.39 -7.419998
time 1761.0
direction -54.17 -7.41
time 1772.0
direction -53.95 -7.3899994
time 1780.0
direction -53.67 -7.380001
time 1791.0
direction -53.4 -7.369999
time 1800.0
direction -53.12 -7.3499985
time 1811.0
direction -52.84 -7.3499985
time 1822.0
direction -52.55 -7.34
time 1830.0
direction -52.239998 -7.330002
time 1842.0
direction -51.94 -7.330002
time 1850.0
direction -51.62 -7.3199997
time 1861.0
direction -51.3 -7.3199997
time 1874.0
direction -50.96 -7.3100014
time 1880.0
direction -50.62 -7.3100014
time 1891.0
direction -50.27 -7.299999
time 1900.0
direction -49.91 -7.290001
time 1911.0
direction -49.55 -7.290001
time 1923.0
direction -49.17 -7.279999
time 1930.0
direction -48.78 -7.2599983
time 1941.0
direction -48.37 -7.2400017
time 1950.0
direction -47.92 -7.209999
time 1960.0
direction -47.41 -7.1800003
time 1972.0
direction -46.9 -7.1399994
time 1980.0
direction -46.23 -7.080002
time 1990.0
direction -45.58 -7.029999
time 2001.0
direction -44.9 -6.970001
time 2012.0
direction -44.13 -6.91
time 2020.0
direction -43.55 -6.8600006
time 2031.0
direction -42.82 -6.799999
time 2041.0
direction -42.09 -6.75
time 2050.0
direction -41.29 -6.700001
time 2060.0
direction -40.65 -6.669998
time 2070.0
direction -39.940002 -6.6399994
time 2080.0
direction -39.17 -6.6100006
time 2091.0
direction -38.55 -6.59
time 2101.0
direction -37.739998 -6.580002
time 2110.0
direction -37.21 -6.5699997
time 2122.0
direction -36.5 -6.549999
time 2130.0
direction -35.93 -6.529999
time 2141.0
direction -35.309998 -6.5200005
time 2150.0
direction -34.71 -6.5099983
time 2161.0
direction -34.059998 -6.5
time 2170.0
direction -33.48 -6.4900017
time 2180.0
direction -32.92 -6.4799995
time 2191.0
direction -32.43 -6.459999
time 2200.0
direction -31.89 -6.450001
time 2211.0
direction -31.35 -6.419998
time 2220.0
direction -30.83 -6.4000015
time 2230.0
direction -30.31 -6.380001
time 2242.0
direction -29.74 -6.3499985
time 2250.0
direction -29.29 -6.34
time 2261.0
direction -28.79 -6.3100014
time 2270.0
direction -28.29 -6.290001
time 2280.0
direction -27.810001 -6.2599983
time 2290.0
direction -27.32 -6.2299995
time 2300.0
direction -26.79 -6.1899986
time 2311.0
direction -26.310001 -6.16
time 2325.0
direction -25.84 -6.1399994
time 2331.0
direction -25.43 -6.1100006
time 2340.0
direction -24.970001 -6.080002
time 2350.0
direction -24.509998 -6.0600014
time 2360.0
direction -24.009998 -6.029999
time 2370.0
direction -23.61 -6.0099983
time 2380.0
direction -23.119999 -5.9900017
time 2391.0
direction -22.720001 -5.970001
time 2401.0
direction -22.23 -5.950001
time 2410.0
direction -21.84 -5.9399986
time 2420.0
direction -21.400002 -5.919998
time 2431.0
direction -20.91 -5.91
time 2441.0
direction -20.470001 -5.9000015
time 2451.0
direction -19.98 -5.8899994
time 2460.0
direction -19.630001 -5.8899994
time 2470.0
direction -19.18 -5.880001
time 2481.0
direction -18.689999 -5.869999
time 2490.0
direction -18.279999 -5.8600006
time 2501.0
direction -17.73 -5.8499985
time 2511.0
direction -17.259998 -5.84
time 2520.0
direction -16.84 -5.8199997
time 2530.0
direction -16.400002 -5.790001
time 2540.0
direction -15.889999 -5.7599983
time 2550.0
direction -15.369999 -5.720001
time 2561.0
direction -14.77 -5.669998
time 2570.0
direction -14.220001 -5.6399994
time 2580.0
direction -13.709999 -5.5999985
time 2590.0
direction -13.060001 -5.5600014
time 2600.0
direction -12.529999 -5.5200005
time 2610.0
direction -11.860001 -5.459999
time 2620.0
direction -11.32 -5.419998
time 2630.0
direction -10.700001 -5.3600006
time 2641.0
direction -10.02 -5.299999
time 2650.0
direction -9.459999 -5.2599983
time 2660.0
direction -8.790001 -5.200001
time 2670.0
direction -8.23 -5.1500015
time 2680.0
direction -7.630001 -5.1100006
time 2690.0
direction -6.950001 -5.0600014
time 2700.0
direction -6.41 -5.0200005
time 2711.0
direction -5.7400017 -4.9799995
time 2721.0
direction -5.1500015 -4.9399986
time 2730.0
direction -4.5600014 -4.91
time 2741.0
direction -4.040001 -4.8899994
time 2750.0
direction -3.4700012 -4.869999
time 2761.0
direction -2.8400002 -4.8600006
time 2770.0
direction -2.3300018 -4.8499985
time 2780.0
direction -1.7799988 -4.8499985
time 2790.0
direction -1.2299995 -4.8499985
time 2801.0
direction -0.59000015 -4.8499985
time 2810.0
direction -0.16999817 -4.8600006
time 2820.0
direction 0.3899994 -4.880001
time 2830.0
direction 0.8899994 -4.9000015
time 2840.0
direction 1.3300018 -4.919998
time 2850.0
direction 1.7999992 -4.9399986
time 2860.0
direction 2.2599983 -4.970001
time 2870.0
direction 2.7599983 -4.9900017
time 2881.0
direction 3.2000008 -5.0099983
time 2890.0
direction 3.5900002 -5.0200005
time 2900.0
direction 4.0199966 -5.029999
time 2910.0
direction 4.4400024 -5.040001
time 2920.0
direction 4.8499985 -5.049999
time 2930.0
direction 5.25 -5.049999
time 2940.0
direction 5.6900024 -5.049999
time 2950.0
direction 6.0899963 -5.040001
time 2961.0
direction 6.4800034 -5.029999
time 2970.0
direction 6.830002 -5.0200005
time 2980.0
direction 7.260002 -5.0
time 2991.0
direction 7.6500015 -4.9799995
time 3001.0
direction 8.029999 -4.970001
time 3011.0
direction 8.449997 -4.9399986
time 3020.0
direction 8.779999 -4.9300003
time 3030.0
direction 9.150002 -4.91
time 3041.0
direction 9.519997 -4.8899994
time 3050.0
direction 9.879997 -4.869999
time 3060.0
direction 10.239998 -4.8499985
time 3070.0
direction 10.599998 -4.84
time 3080.0
direction 10.949997 -4.830002
time 3091.0
direction 11.300003 -4.8100014
time 3100.0
direction 11.650002 -4.799999
time 3110.0
direction 12.0 -4.790001
time 3121.0
direction 12.349998 -4.779999
time 3130.0
direction 12.699997 -4.779999
time 3142.0
direction 13.059998 -4.779999
time 3151.0
direction 13.449997 -4.790001
time 3160.0
direction 13.769997 -4.790001
time 3170.0
direction 14.129997 -4.799999
time 3180.0
direction 14.5 -4.799999
time 3193.0
direction 14.879997 -4.8100014
time 3201.0
direction 15.260002 -4.8199997
time 3210.0
direction 15.650002 -4.830002
time 3221.0
direction 16.04 -4.830002
time 3230.0
direction 16.440002 -4.84
time 3241.0
direction 16.839996 -4.8499985
time 3250.0
direction 17.239998 -4.8600006
time 3260.0
direction 17.599998 -4.8600006
time 3270.0
direction 18.04 -4.880001
time 3281.0
direction 18.440002 -4.8899994
time 3291.0
direction 18.830002 -4.9000015
time 3300.0
direction 19.220001 -4.91
time 3311.0
direction 19.599998 -4.91
time 3320.0
direction 19.970001 -4.919998
time 3330.0
direction 20.339996 -4.9300003
time 3340.0
direction 20.690002 -4.9399986
time 3350.0
direction 21.029999 -4.9399986
time 3361.0
direction 21.36 -4.950001
time 3370.0
direction 21.68 -4.950001
time 3380.0
direction 21.980003 -4.959999
time 3393.0
direction 22.279999 -4.970001
time 3400.0
direction 22.559998 -4.9799995
time 3410.0
direction 22.82 -4.9900017
time 3420.0
direction 23.080002 -5.0099983
time 3430.0
direction 23.32 -5.040001
time 3444.0
direction 23.550003 -5.0600014
time 3450.0
direction 23.779999 -5.080002
time 3460.0
direction 23.989998 -5.0999985
time 3470.0
direction 24.199997 -5.119999
time 3480.0
direction 24.400002 -5.1399994
time 3494.0
direction 24.580002 -5.16
time 3501.0
direction 24.79 -5.1899986
time 3513.0
direction 24.980003 -5.220001
time 3521.0
direction 25.11 -5.2400017
time 3530.0
direction 25.269997 -5.2700005
time 3544.0
direction 25.43 -5.3100014
time 3550.0
direction 25.589996 -5.3499985
time 3562.0
direction 25.739998 -5.3899994
time 3570.0
direction 25.89 -5.4300003
time 3580.0
direction 26.04 -5.470001
time 3593.0
direction 26.190002 -5.5099983
time 3601.0
direction 26.339996 -5.529999
time 3612.0
direction 26.510002 -5.549999
time 3620.0
direction 26.68 -5.540001
time 3630.0
direction 26.849998 -5.5200005
time 3642.0
direction 27.010002 -5.5
time 3650.0
direction 27.160004 -5.470001
time 3660.0
direction 27.300003 -5.450001
time 3670.0
direction 27.440002 -5.4399986
time 3681.0
direction 27.54 -5.4300003
time 3691.0
direction 27.660004 -5.4300003
time 3700.0
direction 27.769997 -5.4399986
time 3710.0
direction 27.839996 -5.4399986
time 3720.0
direction 27.919998 -5.450001
time 3731.0
direction 27.970001 -5.450001
time 3743.0
direction 28.029999 -5.459999
time 3750.0
direction 28.07 -5.470001
time 3761.0
direction 28.07 -5.4799995
time 3770.0
direction 28.080002 -5.4900017
time 3780.0
direction 28.080002 -5.5
time 3792.0
direction 28.07 -5.5099983
time 3800.0
direction 28.059998 -5.5200005
time 3812.0
direction 28.029999 -5.529999
time 3820.0
direction 28.0 -5.540001
time 3830.0
direction 27.96 -5.5600014
time 3845.0
direction 27.879997 -5.5699997
time 3851.0
direction 27.809998 -5.580002
time 3861.0
direction 27.75 -5.59
time 3870.0
direction 27.660004 -5.5999985
time 3880.0
direction 27.54 -5.6100006
time 3890.0
direction 27.440002 -5.630001
time 3901.0
direction 27.32 -5.6399994
time 3910.0
direction 27.160004 -5.6500015
time 3921.0
direction 27.019997 -5.669998
time 3930.0
direction 26.870003 -5.6800003
time 3940.0
direction 26.669998 -5.700001
time 3951.0
direction 26.470001 -5.700001
time 3960.0
direction 26.260002 -5.709999
time 3970.0
direction 26.050003 -5.720001
time 3980.0
direction 25.800003 -5.720001
time 3990.0
direction 25.559998 -5.7299995
time 4001.0
direction 25.309998 -5.7299995
time 4012.0
direction 25.029999 -5.720001
time 4020.0
direction 24.82 -5.720001
time 4030.0
direction 24.559998 -5.709999
time 4040.0
direction 24.279999 -5.700001
time 4050.0
direction 24.0 -5.6899986
time 4062.0
direction 23.690002 -5.6899986
time 4070.0
direction 23.39 -5.6899986
time 4081.0
direction 23.089996 -5.6899986
time 4090.0
direction 22.800003 -5.6899986
time 4100.0
direction 22.480003 -5.6800003
time 4111.0
direction 22.14 -5.669998
time 4120.0
direction 21.839996 -5.669998
time 4130.0
direction 21.470001 -5.66
time 4140.0
direction 21.160004 -5.66
time 4151.0
direction 20.809998 -5.66
time 4161.0
direction 20.410004 -5.669998
time 4170.0
direction 20.080002 -5.6800003
time 4180.0
direction 19.68 -5.700001
time 4195.0
direction 19.300003 -5.709999
time 4202.0
direction 18.879997 -5.720001
time 4210.0
direction 18.559998 -5.7299995
time 4220.0
direction 18.169998 -5.75
time 4233.0
direction 17.779999 -5.7599983
time 4243.0
direction 17.339996 -5.779999
time 4250.0
direction 16.940002 -5.799999
time 4261.0
direction 16.57 -5.8199997
time 4270.0
direction 16.120003 -5.84
time 4280.0
direction 15.75 -5.8600006
time 4290.0
direction 15.330002 -5.880001
time 4300.0
direction 14.910004 -5.8899994
time 4310.0
direction 14.480003 -5.91
time 4321.0
direction 14.010002 -5.9300003
time 4330.0
direction 13.610001 -5.9399986
time 4341.0
direction 13.120003 -5.959999
time 4350.0
direction 12.669998 -5.9900017
time 4362.0
direction 12.260002 -6.0099983
time 4371.0
direction 11.769997 -6.029999
time 4382.0
direction 11.360001 -6.040001
time 4390.0
direction 10.870003 -6.049999
time 4401.0
direction 10.43 -6.0600014
time 4410.0
direction 9.989998 -6.0699997
time 4420.0
direction 9.589996 -6.080002
time 4430.0
direction 9.160004 -6.0999985
time 4440.0
direction 8.690002 -6.119999
time 4450.0
direction 8.309998 -6.1399994
time 4460.0
direction 7.9000015 -6.1500015
time 4471.0
direction 7.489998 -6.169998
time 4481.0
direction 7.040001 -6.200001
time 4490.0
direction 6.6800003 -6.220001
time 4501.0
direction 6.239998 -6.25
time 4511.0
direction 5.800003 -6.290001
time 4520.0
direction 5.4800034 -6.3100014
time 4530.0
direction 5.080002 -6.34
time 4540.0
direction 4.6900024 -6.369999
time 4552.0
direction 4.220001 -6.41
time 4561.0
direction 3.8600006 -6.4399986
time 4570.0
direction 3.4900017 -6.470001
time 4581.0
direction 3.0499992 -6.5
time 4590.0
direction 2.6800003 -6.529999
time 4600.0
direction 2.2700005 -6.5699997
time 4610.0
direction 1.8600006 -6.6100006
time 4620.0
direction 1.4000015 -6.6500015
time 4630.0
direction 0.9900017 -6.6800003
time 4641.0
direction 0.5699997 -6.709999
time 4650.0
direction 0.1800003 -6.7400017
time 4660.0
direction -0.25 -6.7700005
time 4671.0
direction -0.6800003 -6.790001
time 4680.0
direction -1.1199989 -6.8199997
time 4690.0
direction -1.5999985 -6.84
time 4700.0
direction -2.0499992 -6.869999
time 4710.0
direction -2.459999 -6.880001
time 4721.0
direction -2.959999 -6.91
time 4730.0
direction -3.380001 -6.919998
time 4740.0
direction -3.8499985 -6.919998
time 4750.0
direction -4.3199997 -6.919998
time 4761.0
direction -4.8499985 -6.9000015
time 4770.0
direction -5.34 -6.869999
time 4781.0
direction -5.8100014 -6.830002
time 4790.0
direction -6.34 -6.779999
time 4801.0
direction -6.950001 -6.720001
time 4814.0
direction -7.470001 -6.6800003
time 4820.0
direction -8.119999 -6.630001
time 4830.0
direction -8.720001 -6.59
time 4840.0
direction -9.349998 -6.549999
time 4850.0
direction -9.919998 -6.529999
time 4861.0
direction -10.560001 -6.5
time 4870.0
direction -11.209999 -6.4799995
time 4881.0
direction -11.93 -6.459999
time 4890.0
direction -12.580002 -6.4399986
time 4901.0
direction -13.299999 -6.4300003
time 4913.0
direction -13.830002 -6.419998
time 4920.0
direction -14.48 -6.419998
time 4930.0
direction -15.130001 -6.419998
time 4940.0
direction -15.779999 -6.419998
time 4950.0
direction -16.41 -6.4300003
time 4962.0
direction -17.11 -6.4300003
time 4971.0
direction -17.73 -6.4399986
time 4980.0
direction -18.279999 -6.450001
time 4991.0
direction -18.93 -6.459999
time 5001.0
direction -19.52 -6.470001
time 5012.0
direction -20.16 -6.4900017
time 5020.0
direction -20.630001 -6.5
time 5030.0
direction -21.27 -6.529999
time 5041.0
direction -21.86 -6.549999
time 5050.0
direction -22.439999 -6.580002
time 5061.0
direction -23.029999 -6.5999985
time 5070.0
direction -23.619999 -6.630001
time 5080.0
direction -24.21 -6.66
time 5090.0
direction -24.8 -6.6899986
time 5100.0
direction -25.400002 -6.720001
time 5112.0
direction -26.009998 -6.7599983
time 5121.0
direction -26.619999 -6.799999
time 5130.0
direction -27.23 -6.84
time 5140.0
direction -27.849998 -6.8899994
time 5150.0
direction -28.48 -6.950001
time 5161.0
direction -29.12 -6.9900017
time 5170.0
direction -29.78 -7.029999
time 5181.0
direction -30.46 -7.0600014
time 5190.0
direction -31.17 -7.09
time 5201.0
direction -31.9 -7.119999
time 5211.0
direction -32.65 -7.16
time 5220.0
direction -33.41 -7.200001
time 5230.0
direction -34.190002 -7.2400017
time 5240.0
direction -34.989998 -7.290001
time 5251.0
direction -35.870003 -7.3499985
time 5261.0
direction -36.61 -7.41
time 5270.0
direction -37.34 -7.470001
time 5281.0
direction -38.23 -7.540001
time 5290.0
direction -39.03 -7.6100006
time 5301.0
direction -39.82 -7.669998
time 5311.0
direction -40.6 -7.7400017
time 5320.0
direction -41.379997 -7.8199997
time 5330.0
direction -42.129997 -7.9000015
time 5340.0
direction -42.879997 -7.9799995
time 5350.0
direction -43.61 -8.060001
time 5361.0
direction -44.32 -8.150002
time 5370.0
direction -45.02 -8.240002
time 5380.0
direction -45.7 -8.34
time 5390.0
direction -46.37 -8.43
time 5400.0
direction -47.03 -8.540001
time 5411.0
direction -47.66 -8.650002
time 5420.0
direction -48.28 -8.759998
time 5430.0
direction -48.87 -8.869999
time 5441.0
direction -49.45 -8.98
time 5450.0
direction -50.010002 -9.099998
time 5463.0
direction -50.55 -9.220001
time 5470.0
direction -51.08 -9.34
time 5480.0
direction -51.6 -9.470001
time 5490.0
direction -52.11 -9.59
time 5501.0
direction -52.68 -9.73
time 5512.0
direction -53.2 -9.849998
time 5521.0
direction -53.69 -9.950001
time 5530.0
direction -54.18 -10.0
time 5540.0
direction -54.79 -10.0
time 5550.0
direction -55.35 -10.0
time 5561.0
direction -55.92 -10.0
time 5570.0
direction -56.48 -10.0
time 5580.0
direction -57.03 -10.0
time 5590.0
direction -57.57 -10.0
time 5602.0
direction -58.14 -10.0
time 5611.0
direction -58.6 -10.0
time 5620.0
direction -59.09 -10.0
time 5630.0
direction -59.56 -10.0
time 5640.0
direction -60.01 -10.0
time 5650.0
direction -60.43 -10.0
time 5664.0
direction -60.84 -10.0
time 5670.0
direction -61.22 -10.0
time 5681.0
direction -61.58 -10.0
time 5690.0
direction -61.91 -10.0
time 5700.0
direction -62.22 -10.0
time 5712.0
direction -62.51 -10.0
time 5720.0
direction -62.74 -10.0
time 5730.0
direction -63.0 -10.0
time 5740.0
direction -63.23 -10.0
time 5750.0
direction -63.43 -10.0
time 5761.0
direction -63.62 -10.0
time 5770.0
direction -63.8 -10.0
time 5780.0
direction -63.96 -10.0
time 5790.0
direction -64.11 -10.0
time 5801.0
direction -64.25 -10.0
time 5811.0
direction -64.38 -10.0
time 5820.0
direction -64.5 -10.0
time 5831.0
direction -64.61 -10.0
time 5841.0
direction -64.71 -10.0
time 5850.0
direction -64.81 -10.0
time 5861.0
direction -64.9 -10.0
time 5870.0
direction -64.99 -10.0
time 5881.0
direction -65.07 -10.0
time 5890.0
direction -65.15 -10.0
time 5900.0
direction -65.23 -10.0
time 5911.0
direction -65.31 -10.0
time 5921.0
direction -65.38 -10.0
time 5930.0
direction -65.46 -10.0
time 5940.0
direction -65.53 -10.0
time 5952.0
direction -65.62 -10.0
time 5961.0
direction -65.68 -10.0
time 5970.0
direction -65.75 -10.0
time 5980.0
direction -65.82 -10.0
time 5990.0
direction -65.89 -10.0
time 6001.0
direction -65.96 -10.0
time 6012.0
direction -66.03 -10.0
time 6020.0
direction -66.08 -10.0
time 6030.0
direction -66.13 -10.0
time 6040.0
direction -66.18 -10.0
time 6050.0
direction -66.23 -10.0
time 6063.0
direction -66.27 -10.0
time 6070.0
direction -66.32 -10.0
time 6081.0
direction -66.36 -10.0
time 6090.0
direction -66.4 -10.0
time 6100.0
direction -66.44 -10.0
time 6112.0
direction -66.47 -10.0
time 6120.0
direction -66.51 -10.0
time 6132.0
direction -66.53 -10.0
time 6140.0
direction -66.54 -10.0
time 6151.0
direction -66.55 -10.0
time 6162.0
direction -66.57 -10.0
time 6170.0
direction -66.59 -10.0
time 6180.0
direction -66.62 -10.0
time 6191.0
direction -66.65 -10.0
time 6200.0
direction -66.69 -10.0
time 6212.0
direction -66.73 -10.0
time 6220.0
direction -66.77 -10.0
time 6232.0
direction -66.83 -10.0
time 6241.0
direction -66.88 -10.0
time 6250.0
direction -66.93 -10.0
time 6262.0
direction -67.0 -10.0
time 6270.0
direction -67.07 -10.0
time 6280.0
direction -67.14 -10.0
time 6290.0
direction -67.22 -10.0
time 6301.0
direction -67.32 -10.0
time 6310.0
direction -67.39 -10.0
time 6321.0
direction -67.48 -10.0
time 6330.0
direction -67.58 -10.0
time 6340.0
direction -67.66 -10.0
time 6350.0
direction -67.77 -10.0
time 6360.0
direction -67.89 -10.0
time 6370.0
direction -68.0 -10.0
time 6380.0
direction -68.12 -10.0
time 6390.0
direction -68.22 -10.0
time 6401.0
direction -68.35 -10.0
time 6410.0
direction -68.46 -10.0
time 6420.0
direction -68.58 -10.0
time 6430.0
direction -68.7 -10.0
time 6440.0
direction -68.85 -10.0
time 6450.0
direction -68.979996 -10.0
time 6460.0
direction -69.1 -10.0
time 6470.0
direction -69.24 -10.0
time 6481.0
direction -69.38 -10.0
time 6490.0
direction -69.49 -10.0
time 6501.0
direction -69.62 -10.0
time 6512.0
direction -69.74 -10.0
time 6520.0
direction -69.82 -10.0
time 6530.0
direction -69.89 -10.0
time 6540.0
direction -69.97 -10.0
time 6550.0
direction -70.03 -10.0
time 6561.0
direction -70.09 -10.0
time 6570.0
direction -70.13 -10.0
time 6580.0
direction -70.15 -10.0
time 6590.0
direction -70.15 -10.0
time 6600.0
direction -70.14 -10.0
time 6610.0
direction -70.12 -10.0
time 6620.0
direction -70.08 -10.0
time 6630.0
direction -70.01 -10.0
time 6641.0
direction -69.93 -10.0
time 6651.0
direction -69.83 -10.0
time 6660.0
direction -69.75 -10.0
time 6670.0
direction -69.63 -10.0
time 6680.0
direction -69.5 -10.0
time 6690.0
direction -69.35 -10.0
time 6700.0
direction -69.2 -10.0
time 6710.0
direction -69.020004 -10.0
time 6721.0
direction -68.84 -10.0
time 6730.0
direction -68.65 -10.0
time 6740.0
direction -68.44 -10.0
time 6750.0
direction -68.22 -10.0
time 6760.0
direction -67.99 -10.0
time 6770.0
direction -67.74 -10.0
time 6782.0
direction -67.45 -10.0
time 6790.0
direction -67.16 -10.0
time 6802.0
direction -66.87 -10.0
time 6813.0
direction -66.6 -10.0
time 6820.0
direction -66.28 -10.0
time 6831.0
direction -65.92 -10.0
time 6840.0
direction -65.61 -10.0
time 6851.0
direction -65.23 -10.0
time 6860.0
direction -64.89 -10.0
time 6870.0
direction -64.57 -10.0
time 6882.0
direction -64.19 -10.0
time 6890.0
direction -63.88 -10.0
time 6901.0
direction -63.5 -10.0
time 6910.0
direction -63.2 -10.0
time 6920.0
direction -62.86 -10.0
time 6930.0
direction -62.49 -10.0
time 6940.0
direction -62.18 -10.0
time 6950.0
direction -61.85 -10.0
