75;8
93;9
88;10
62;11
28;12
42;13
45;14
39;15
39;16
42;17
39;18
44;19
43;20
50;21
58;22
64;23
68;24
72;25
75;26
79;27
82;28
86;29
88;30
93;31
96;32
99;33
101;34
104;35
107;36
109;37
111;38
113;39
116;40
119;41
121;42
123;43
124;44
126;45
128;46
128;47
121;48
93;49
89;50
96;51
89;52
64;53
63;54
63;55
66;56
58;57
58;58
67;59
56;60
44;61
53;62
57;63
64;64
69;65
59;66
52;67
59;68
66;69
71;70
73;71
73;72
73;73
72;74
74;75
77;76
80;77
83;78
85;79
87;80
90;81
91;82
94;83
96;84
97;85
99;86
101;87
104;88
106;89
108;90
110;91
112;92
114;93
116;94
118;95
120;96
122;97
122;98
106;99
105;100
111;101
115;102
116;103
118;104
120;105
120;106
119;107
118;108
118;109
120;110
123;111
125;112
127;113
130;114
133;115
138;116
140;117
140;118
140;119
139;120
140;121
142;122
144;123
146;124
149;125
152;126
153;127
157;128
160;129
164;130
167;131
170;132
173;133
174;134
176;135
179;136
179;137
174;138
172;139
174;140
173;141
174;142
177;143
181;144
183;145
184;146
186;147
188;148
190;149
192;150
193;151
195;152
196;153
196;154
197;155
197;156
198;157
199;158
200;159
201;160
202;161
203;162
204;163
204;164
204;165
201;166
202;167
203;168
205;169
199;170
193;171
197;172
198;173
192;174
190;175
191;176
192;177
193;178
194;179
195;180
196;181
197;182
198;183
200;184
200;185
200;186
201;187
188;188
183;189
187;190
186;191
179;192
183;193
188;194
189;195
190;196
191;197
191;198
191;199
190;200
188;201
187;202
187;203
187;204
187;205
187;206
189;207
190;208
191;209
192;210
194;211
195;212
197;213
198;214
202;215
204;216
207;217
208;218
210;219
209;220
209;221
208;222
208;223
207;224
208;225
210;226
212;227
213;228
215;229
216;230
220;231
220;232
221;233
223;234
224;235
226;236
228;237
229;238
231;239
233;240
234;241
237;242
239;243
240;244
241;245
243;246
245;247
246;248
246;249
247;250
246;251
244;252
244;253
242;254
239;255
239;256
235;257
231;258
227;259
220;260
221;261
221;262
222;263
220;264
220;265
221;266
220;267
217;268
217;269
213;270
208;271
209;272
210;273
209;274
209;275
210;276
211;277
213;278
212;279
212;280
213;281
214;282
215;283
213;284
208;285
207;286
196;287
197;288
202;289
206;290
209;291
210;292
208;293
208;294
206;295
194;296
184;297
189;298
192;299
194;300
196;301
199;302
198;303
199;304
198;305
187;306
162;307
148;308
138;309
134;310
139;311
131;312
128;313
113;314
105;315
112;316
113;317
101;318
110;319
115;320
115;321
117;322
117;323
117;324
118;325
120;326
120;327
121;328
123;329
125;330
126;331
129;332
130;333
132;334
133;335
134;336
122;337
78;338
81;339
92;340
77;341
85;342
95;343
98;344
101;345
102;346
102;347
101;348
100;349
101;350
103;351
103;352
105;353
106;354
108;355
110;356
111;357
114;358
117;359
118;360
119;361
120;362
119;363
118;364
116;365
117;366
119;367
122;368
118;369
78;370
77;371
87;372
94;373
93;374
93;375
96;376
98;377
100;378
102;379
104;380
103;381
104;382
105;383
107;384
109;385
110;386
111;387
106;388
107;389
111;390
113;391
116;392
118;393
120;394
122;395
124;396
126;397
128;398
131;399
133;400
135;401
139;402
142;403
145;404
148;405
151;406
148;407
146;408
147;409
143;410
134;411
138;412
140;413
139;414
141;415
145;416
147;417
153;418
141;419
128;420
131;421
133;422
132;423
133;424
134;425
135;426
137;427
139;428
140;429
140;430
141;431
143;432
144;433
146;434
148;435
150;436
153;437
154;438
156;439
158;440
160;441
163;442
166;443
169;444
173;445
174;446
176;447
178;448
180;449
182;450
186;451
187;452
187;453
189;454
190;455
192;456
194;457
196;458
198;459
200;460
202;461
203;462
205;463
207;464
208;465
209;466
211;467
211;468
213;469
213;470
211;471
213;472
215;473
217;474
217;475
218;476
219;477
220;478
221;479
222;480
224;481
225;482
227;483
228;484
229;485
230;486
230;487
231;488
232;489
232;490
233;491
234;492
235;493
236;494
232;495
232;496
232;497
232;498
225;499
218;500
216;501
218;502
218;503
211;504
210;505
212;506
214;507
213;508
212;509
214;510
216;511
216;512
216;513
217;514
218;515
218;516
217;517
218;518
218;519
217;520
216;521
216;522
217;523
218;524
218;525
219;526
218;527
219;528
220;529
219;530
213;531
212;532
214;533
215;534
213;535
213;536
217;537
219;538
221;539
221;540
220;541
218;542
193;543
179;544
188;545
192;546
194;547
195;548
195;549
192;550
194;551
199;552
199;553
198;554
197;555
193;556
192;557
193;558
193;559
193;560
194;561
193;562
191;563
192;564
191;565
187;566
189;567
190;568
191;569
192;570
194;571
194;572
195;573
196;574
192;575
187;576
189;577
190;578
192;579
192;580
192;581
190;582
191;583
194;584
196;585
198;586
200;587
202;588
200;589
176;590
173;591
179;592
183;593
186;594
188;595
190;596
190;597
190;598
191;599
191;600
191;601
191;602
191;603
191;604
192;605
190;606
189;607
191;608
193;609
194;610
195;611
196;612
193;613
193;614
196;615
197;616
198;617
200;618
201;619
203;620
204;621
205;622
207;623
208;624
209;625
212;626
213;627
214;628
214;629
216;630
213;631
206;632
206;633
203;634
195;635
199;636
201;637
200;638
202;639
204;640
202;641
202;642
203;643
204;644
204;645
205;646
205;647
199;648
197;649
198;650
199;651
195;652
197;653
197;654
192;655
193;656
197;657
198;658
199;659
203;660
200;661
198;662
200;663
200;664
192;665
189;666
195;667
197;668
199;669
202;670
200;671
181;672
182;673
180;674
156;675
158;676
165;677
160;678
159;679
163;680
159;681
149;682
157;683
163;684
159;685
162;686
163;687
165;688
164;689
165;690
166;691
167;692
169;693
170;694
167;695
164;696
164;697
163;698
159;699
160;700
161;701
160;702
162;703
163;704
163;705
164;706
165;707
165;708
166;709
167;710
167;711
167;712
167;713
168;714
169;715
169;716
170;717
171;718
172;719
173;720
173;721
175;722
175;723
177;724
178;725
170;726
159;727
162;728
157;729
128;730
128;731
135;732
140;733
142;734
142;735
142;736
144;737
146;738
147;739
148;740
149;741
151;742
152;743
154;744
155;745
156;746
158;747
159;748
161;749
163;750
164;751
166;752
168;753
169;754
171;755
172;756
174;757
175;758
177;759
178;760
180;761
178;762
178;763
181;764
183;765
184;766
186;767
187;768
189;769
191;770
192;771
181;772
173;773
176;774
179;775
182;776
182;777
183;778
183;779
184;780
184;781
183;782
183;783
183;784
183;785
177;786
175;787
175;788
150;789
132;790
139;791
136;792
133;793
137;794
135;795
123;796
128;797
131;798
120;799
123;800
129;801
132;802
132;803
134;804
136;805
134;806
137;807
110;808
82;809
60;810
49;811
32;812
18;813
13;814
18;815
22;816
25;817
26;818
27;819
27;820
27;821
28;822
29;823
29;824
32;825
32;826
33;827
34;828
36;829
38;830
41;831
42;832
45;833
47;834
49;835
51;836
53;837
56;838
59;839
62;840
63;841
64;842
63;843
63;844
65;845
67;846
70;847
72;848
75;849
78;850
80;851
81;852
84;853
86;854
87;855
90;856
92;857
94;858
96;859
99;860
101;861
103;862
105;863
108;864
111;865
116;866
119;867
123;868
127;869
128;870
130;871
134;872
136;873
139;874
141;875
144;876
146;877
148;878
150;879
153;880
155;881
158;882
160;883
163;884
166;885
169;886
172;887
175;888
177;889
179;890
181;891
182;892
184;893
183;894
181;895
181;896
181;897
182;898
185;899
188;900
189;901
190;902
192;903
194;904
196;905
198;906
202;907
205;908
208;909
208;910
208;911
208;912
207;913
200;914
195;915
198;916
200;917
195;918
193;919
196;920
199;921
189;922
168;923
160;924
160;925
152;926
129;927
119;928
106;929
96;930
78;931
74;932
75;933
69;934
39;935
42;936
49;937
55;938
51;939
34;940
38;941
45;942
48;943
36;944
26;945
30;946
35;947
38;948
35;949
34;950
37;951
36;952
21;953
21;954
26;955
25;956
14;957
19;958
23;959
19;960
17;961
16;962
11;963
11;964
13;965
18;966
20;967
12;968
15;969
18;970
16;971
17;972
21;973
20;974
17;975
19;976
24;977
22;978
25;979
27;980
27;981
28;982
31;983
33;984
32;985
32;986
34;987
37;988
29;989
20;990
24;991
31;992
29;993
31;994
37;995
