84;7
87;8
90;9
94;10
94;11
89;12
85;13
87;14
70;15
60;16
51;17
49;18
48;19
53;20
57;21
45;22
44;23
50;24
56;25
61;26
65;27
59;28
48;29
52;30
57;31
48;32
50;33
57;34
62;35
67;36
70;37
73;38
70;39
71;40
71;41
66;42
53;43
58;44
47;45
45;46
51;47
40;48
41;49
48;50
42;51
42;52
46;53
47;54
51;55
56;56
60;57
51;58
46;59
52;60
57;61
54;62
57;63
62;64
65;65
61;66
61;67
64;68
71;69
69;70
59;71
43;72
39;73
29;74
26;75
33;76
38;77
41;78
44;79
48;80
50;81
50;82
53;83
56;84
57;85
60;86
61;87
62;88
60;89
61;90
63;91
64;92
66;93
67;94
71;95
72;96
74;97
76;98
78;99
80;100
81;101
84;102
86;103
88;104
90;105
92;106
93;107
94;108
96;109
97;110
98;111
98;112
99;113
77;114
53;115
51;116
30;117
29;118
24;119
19;120
14;121
14;122
14;123
9;124
9;125
8;126
8;127
7;128
8;129
7;130
10;131
13;132
12;133
11;134
14;135
10;136
10;137
13;138
11;139
10;140
12;141
15;142
15;143
15;144
17;145
16;146
11;147
14;148
16;149
14;150
15;151
19;152
14;153
13;154
17;155
14;156
10;157
13;158
14;159
12;160
16;161
16;162
14;163
16;164
17;165
13;166
14;167
17;168
16;169
15;170
17;171
18;172
14;173
16;174
19;175
15;176
12;177
14;178
17;179
19;180
22;181
25;182
21;183
21;184
25;185
28;186
31;187
34;188
37;189
39;190
41;191
43;192
45;193
47;194
48;195
49;196
50;197
50;198
45;199
37;200
38;201
40;202
41;203
45;204
42;205
32;206
32;207
35;208
32;209
29;210
32;211
34;212
33;213
34;214
38;215
38;216
37;217
39;218
41;219
42;220
44;221
46;222
47;223
48;224
49;225
39;226
31;227
34;228
37;229
36;230
39;231
41;232
42;233
42;234
44;235
46;236
45;237
45;238
47;239
47;240
48;241
49;242
48;243
38;244
37;245
41;246
43;247
41;248
41;249
44;250
45;251
45;252
47;253
48;254
47;255
46;256
46;257
43;258
41;259
43;260
46;261
44;262
43;263
46;264
44;265
47;266
50;267
31;268
21;269
26;270
30;271
35;272
36;273
31;274
33;275
37;276
39;277
40;278
41;279
39;280
31;281
32;282
35;283
31;284
30;285
33;286
29;287
18;288
20;289
25;290
27;291
30;292
28;293
16;294
17;295
19;296
14;297
14;298
14;299
16;300
18;301
22;302
24;303
23;304
22;305
21;306
16;307
16;308
17;309
15;310
15;311
16;312
18;313
17;314
18;315
15;316
13;317
15;318
18;319
19;320
19;321
19;322
19;323
14;324
12;325
15;326
12;327
9;328
11;329
14;330
15;331
14;332
15;333
11;334
10;335
12;336
13;337
11;338
10;339
8;340
5;341
7;342
9;343
7;344
6;345
8;346
7;347
7;348
9;349
10;350
9;351
10;352
10;353
9;354
9;355
8;356
9;357
10;358
7;359
7;360
8;361
6;362
8;363
9;364
7;365
9;366
9;367
9;368
10;369
10;370
11;371
12;372
12;373
11;374
13;375
12;376
10;377
10;378
11;379
10;380
10;381
12;382
13;383
14;384
14;385
15;386
15;387
16;388
17;389
18;390
17;391
16;392
15;393
15;394
16;395
17;396
17;397
19;398
19;399
20;400
21;401
20;402
18;403
17;404
18;405
18;406
19;407
21;408
20;409
21;410
22;411
22;412
23;413
24;414
26;415
26;416
25;417
26;418
26;419
26;420
26;421
27;422
28;423
29;424
30;425
30;426
27;427
26;428
14;429
8;430
7;431
6;432
7;433
9;434
12;435
14;436
14;437
14;438
14;439
14;440
12;441
10;442
11;443
12;444
14;445
15;446
16;447
16;448
17;449
18;450
19;451
20;452
21;453
22;454
23;455
24;456
25;457
26;458
27;459
28;460
29;461
30;462
31;463
32;464
33;465
34;466
34;467
36;468
36;469
37;470
38;471
39;472
39;473
40;474
41;475
41;476
43;477
43;478
43;479
42;480
42;481
44;482
44;483
45;484
45;485
46;486
46;487
47;488
48;489
48;490
38;491
36;492
38;493
40;494
41;495
41;496
37;497
36;498
38;499
38;500
36;501
37;502
38;503
38;504
39;505
40;506
39;507
38;508
39;509
39;510
37;511
36;512
36;513
33;514
31;515
33;516
30;517
