Values
-14,71
-14,81
-14,89
-14,95
-14,99
-15
-15
-14,98
-14,95
-14,93
-14,9
-14,87
-14,84
-14,82
-14,78
-14,75
-14,72
-14,7
-14,68
-14,65
-14,63
-14,6
-14,57
-14,54
-14,5
-14,46
-14,41
-14,36
-14,3
-14,25
-14,18
-14,1
-14,04
-13,95
-13,88
-13,79
-13,68
-13,59
-13,47
-13,35
-13,26
-13,14
-13,02
-12,9
-12,77
-12,66
-12,56
-12,45
-12,35
-12,25
-12,16
-12,07
-11,97
-11,88
-11,79
-11,7
-11,62
-11,55
-11,49
-11,41
-11,35
-11,28
-11,21
-11,13
-11,06
-11
-10,93
-10,86
-10,78
-10,72
-10,66
-10,59
-10,54
-10,49
-10,44
-10,39
-10,36
-10,34
-10,3
-10,29
-10,27
-10,25
-10,24
-10,23
-10,22
-10,21
-10,21
-10,22
-10,23
-10,25
-10,28
-10,3
-10,34
-10,36
-10,39
-10,42
-10,45
-10,48
-10,51
-10,54
-10,57
-10,6
-10,62
-10,66
-10,69
-10,72
-10,74
-10,76
-10,78
-10,78
-10,78
-10,76
-10,73
-10,68
-10,62
-10,55
-10,48
-10,41
-10,34
-10,26
-10,16
-10,05
-9,93
-9,8
-9,67
-9,55
-9,43
-9,29
-9,14
-9,01
-8,84
-8,71
-8,53
-8,37
-8,18
-8,01
-7,81
-7,59
-7,36
-7,12
-6,94
-6,74
-6,5
-6,26
-5,98
-5,72
-5,48
-5,19
-4,88
-4,6
-4,28
-3,91
-3,57
-3,26
-2,91
-2,55
-2,14
-1,8
-1,37
-0,98
-0,61
-0,2
0,21
0,68
1,11
1,51
2,02
2,44
2,92
3,41
3,98
4,45
5,06
5,67
6,1
6,67
7,23
7,86
8,38
8,96
9,62
10,27
10,74
11,34
11,99
12,51
13,08
13,65
14,27
14,87
15,3
15,88
16,35
16,87
17,41
17,95
18,56
19,09
19,69
20,3
20,93
21,57
22,22
22,96
23,65
24,28
24,98
25,71
26,59
27,19
28,03
28,71
29,55
30,32
31,02
31,81
32,62
33,54
34,31
35,19
36,17
36,98
38
38,83
39,76
40,7
41,63
42,57
43,6
44,54
45,4
46,36
47,34
48,31
49,3
50,29
51,42
52,36
53,53
54,6
55,56
56,6
57,62
58,8
59,66
60,48
61,35
62,19
62,99
63,75
64,54
65,15
65,84
66,36
66,92
67,5
67,95
68,5
68,93
69,4
69,9
70,3
70,78
71,16
71,62
71,98
72,37
72,75
73,15
73,49
73,77
74,09
74,4
74,69
75
75,3
75,65
75,92
76,3
76,54
76,85
77,23
77,47
77,81
78,12
78,44
78,72
79,06
79,45
79,88
80,21
80,65
81,17
81,62
82,14
82,75
83,26
83,85
84,45
85,06
85,75
86,31
87,01
87,57
88,21
88,84
89,49
90,13
90,85
91,5
92,09
92,74
93,39
94,17
94,68
95,32
96,01
96,56
97,16
97,75
98,34
98,97
99,48
100,04
100,65
101,15
101,69
102,25
102,87
103,38
103,96
104,54
105,19
105,72
106,38
106,97
107,5
108,09
108,74
109,34
109,94
110,47
111,12
111,64
112,22
112,8
113,38
113,94
114,61
115,04
115,57
116,09
116,6
117,11
117,66
118,11
118,65
119,1
119,58
120,06
120,54
121,05
121,47
121,92
122,43
122,83
123,28
123,72
124,2
124,57
124,98
125,37
125,8
126,14
126,51
126,92
127,24
127,6
127,95
128,31
128,7
129,07
129,37
129,73
129,98
130,29
130,6
130,91
131,18
131,45
131,65
131,84
132,04
132,22
132,41
132,55
132,7
132,83
132,93
133,02
133,11
133,22
133,3
133,4
133,51
133,61
133,71
133,82
133,93
134,01
134,09
134,15
134,22
134,29
134,36
134,41
134,47
134,53
134,6
134,65
134,7
134,75
134,8
134,85
134,9
134,94
134,98
135,01
135,04
135,06
135,07
135,08
135,07
135,06
135,05
135,02
134,99
134,95
134,89
134,83
134,77
134,69
134,62
134,54
134,47
134,4
134,34
134,27
134,2
134,13
134,06
133,99
133,91
133,84
133,79
133,72
133,66
133,61
133,56
133,51
133,47
133,44
133,42
133,41
133,4
133,4
133,4
133,38
133,38
133,39
133,4
133,41
133,42
133,44
133,46
133,47
133,49
133,5
133,5
133,52
133,52
133,53
133,53
133,53
133,52
133,51
133,49
133,46
133,42
133,37
133,34
133,29
133,24
133,19
133,13
133,07
132,99
132,91
132,84
132,76
132,67
132,6
132,51
132,42
132,33
132,24
132,15
132,05
131,96
131,87
131,77
131,66
131,57
131,48
131,39
131,31
131,25
131,19
131,15
131,11
131,09
131,07
131,05
131,02
131
130,97
130,94
130,92
130,89
130,86
130,83
130,81
130,79
130,77
130,75
130,72
130,68
130,66
130,64
130,62
130,62
130,63
130,65
130,67
130,71
130,76
130,83
130,91
130,99
131,07
131,16
131,25
131,35
131,43
131,51
131,57
131,63
131,67
131,71
131,73
131,73
131,73
131,72
131,71
131,71
131,71
131,72
131,74
131,78
131,84
131,93
132,01
132,15
132,29
132,44
132,62
132,8
133
133,21
133,42
133,66
133,89
134,06
134,26
134,45
134,67
134,87
135,06
135,31
135,58
135,77
136,01
136,3
136,58
136,79
137,04
137,31
137,52
137,74
137,96
138,15
138,32
138,47
138,61
138,73
138,83
138,92
139
139,07
139,11
139,17
139,22
139,28
139,33
139,39
139,45
139,51
139,58
139,65
139,72
139,79
139,86
139,93
139,99
140,05
140,11
140,14
140,16
140,19
140,19
140,19
140,17
140,1
140,05
140
139,95
139,92
139,9
139,87
139,87
139,86
139,85
139,87
139,9
139,97
140,05
140,17
140,27
140,4
140,53
140,63
140,76
140,86
140,95
141,03
141,07
141,12
141,14
141,14
141,13
141,09
141,05
141
140,92
140,85
140,79
140,74
140,68
140,63
140,59
140,56
140,52
140,47
140,43
140,38
140,31
140,25
140,18
140,12
140,04
139,97
139,89
139,83
139,76
139,68
139,62
139,56
139,5
139,46
139,42
139,39
139,36
139,33
139,31
139,27
139,24
139,21
139,17
139,13
139,1
139,07
139,05
139,02
139
138,99
138,97
138,95
138,94
138,91
138,9
138,87
138,85
138,82
138,8
138,78
138,76
138,73
138,71
138,68
138,66
138,63
138,6
138,57
138,55
138,51
138,48
138,45
138,43
138,42
138,41
138,41
138,4
138,39
138,38
138,36
138,34
138,31
138,29
138,25
138,21
138,18
138,14
138,1
138,06
138,03
137,99
137,96
137,92
137,88
137,85
137,81
137,78
137,74
137,72
137,69
137,67
137,64
137,61
137,58
137,55
137,5
137,45
137,39
137,33
137,25
137,18
137,08
136,99
136,88
136,79
136,67
136,54
136,43
136,32
136,22
136,11
136,01
135,93
135,85
135,76
135,68
135,62
135,56
135,52
135,49
135,47
135,45
135,45
135,47
135,5
135,53
135,56
135,62
135,7
135,77
135,87
135,99
136,1
136,2
136,33
136,47
136,61
136,74
136,9
137,02
137,14
137,27
137,39
137,52
137,65
137,77
137,88
138,01
138,11
138,23
138,34
138,45
138,53
138,61
138,71
138,79
138,87
138,94
139,02
139,08
139,15
139,21
139,27
139,33
139,37
139,42
139,46
139,49
139,52
139,55
139,55
139,57
139,59
139,59
139,6
139,6
139,6
139,6
139,6
139,6
139,59
139,58
139,57
139,53
139,51
139,49
139,47
139,46
139,45
139,44
139,43
139,39
139,36
139,33
139,29
139,26
139,23
139,2
139,16
139,12
139,08
139,04
138,99
138,92
138,86
138,78
138,68
138,58
138,45
138,36
138,2
138,07
137,93
137,75
137,58
137,38
137,14
136,94
136,72
136,45
136,22
135,95
135,68
135,38
135,11
134,85
134,57
134,25
133,99
133,69
133,4
133,09
132,83
132,54
132,25
131,93
131,63
131,37
131,06
130,81
130,53
130,25
129,98
129,66
129,45
129,19
128,92
128,65
128,37
128,09
127,79
127,51
127,26
126,98
126,72
126,45
126,2
125,93
125,72
125,47
125,28
125,08
124,88
124,71
124,53
124,37
124,23
124,07
123,95
123,8
123,68
123,54
123,43
123,29
123,15
123,05
122,94
122,85
122,73
122,66
122,55
122,46
122,37
122,27
122,17
122,08
122,01
121,93
121,85
121,77
121,7
121,63
121,56
121,51
121,45
121,39
121,32
121,24
121,18
121,12
121,06
121,01
120,94
120,87
120,81
120,75
120,68
120,64
120,61
120,59
120,56
120,56
120,56
120,56
120,56
120,56
120,58
120,59
120,61
120,64
120,67
120,7
120,73
120,77
120,8
120,82
120,84
120,89
120,93
120,99
121,05
121,1
121,15
121,2
121,26
121,33
121,39
121,47
121,55
121,63
121,72
121,83
121,96
122,06
122,17
122,29
122,39
122,51
122,63
122,72
122,81
122,91
122,97
123,06
123,14
123,22
123,3
123,37
123,43
123,49
123,54
123,59
123,64
123,7
123,75
123,8
123,84
123,89
123,96
124,01
124,07
124,12
124,16
124,2
124,24
124,28
124,31
124,36
124,41
124,47
124,53
124,6
124,68
124,76
124,83
124,93
125,02
125,11
125,2
125,31
125,4
125,47
125,54
125,6
125,65
125,69
125,71
125,73
125,71
125,7
125,69
125,67
125,64
125,61
125,6
125,57
125,61
125,68
125,8
125,89
126
126,11
126,19
126,25
126,28
126,29
126,26
126,21
126,12
126,07
126,01
125,95
125,89
125,82
125,76
125,72
125,69
125,66
125,65
125,63
125,6
125,56
125,52
125,47
125,41
125,32
125,19
125,05
124,89
124,71
124,57
124,39
124,26
124,12
124
123,91
123,82
123,76
123,72
123,68
123,68
123,7
123,74
123,81
123,84
123,94
124,01
124,13
124,26
124,42
124,55
124,67
124,79
124,89
124,97
125,03
125,1
125,16
125,2
125,24
125,27
125,3
125,33
125,36
125,4
125,42
125,44
125,47
125,5
125,53
125,54
125,56
125,55
125,54
125,49
125,43
125,34
125,22
125,07
124,95
124,78
124,59
124,42
124,2
124,01
123,79
123,61
123,42
123,23
123,01
122,79
122,6
122,36
122,18
121,99
121,81
121,63
121,43
121,27
121,11
121,02
120,91
120,84
120,74
120,65
120,56
120,5
120,46
120,4
120,37
120,36
120,37
120,38
120,42
120,47
120,53
120,59
120,67
120,77
120,88
120,98
121,07
121,14
121,22
121,29
121,35
121,43
121,5
121,59
121,69
121,76
121,86
121,95
122,08
122,22
122,34
122,49
122,67
122,83
123,03
123,27
123,58
123,87
124,21
124,62
125
125,36
125,77
126,26
126,63
126,99
127,38
127,76
128,15
128,45
128,81
129,1
129,35
129,6
129,83
130,05
130,29
130,48
130,71
130,93
131,06
131,21
131,35
131,46
131,57
131,67
131,75
131,82
131,92
132,01
132,09
132,16
132,25
132,33
132,4
132,5
132,61
132,72
132,83
132,91
133
133,07
133,14
133,23
133,32
133,39
133,48
133,57
133,68
133,77
133,86
133,97
134,06
134,18
134,29
134,41
134,53
134,61
134,73
134,82
134,91
134,99
135,05
135,12
135,16
135,19
135,22
135,24
135,27
135,29
135,3
135,32
135,35
135,37
135,39
135,42
135,46
135,5
135,52
135,57
135,64
135,71
135,79
135,86
135,98
136,07
136,18
136,31
136,43
136,54
136,66
136,8
136,92
137,05
137,19
137,3
137,44
137,54
137,63
137,73
137,83
137,93
138,01
138,07
138,14
138,19
138,25
138,31
138,38
138,42
138,49
138,55
138,63
138,71
138,81
138,9
139,01
139,12
139,23
139,35
139,44
139,54
139,65
139,75
139,85
139,94
140,03
140,11
140,19
140,27
140,33
140,4
140,46
140,52
140,57
140,63
140,67
140,72
140,78
140,84
140,9
140,98
141,05
141,14
141,2
141,25
141,3
141,34
141,38
141,41
141,44
141,47
141,5
141,53
141,55
141,58
141,61
141,65
141,69
141,74
141,79
141,84
141,9
141,95
142,03
142,08
142,13
142,18
142,22
142,26
142,28
142,31
142,32
142,33
142,34
142,35
142,33
142,33
142,33
142,33
142,33
142,33
142,34
142,36
142,38
142,4
142,43
142,46
142,5
142,54
142,58
142,64
142,7
142,76
142,83
142,89
142,95
143,01
143,07
143,13
143,21
143,27
143,34
143,41
143,48
143,55
143,64
143,71
143,8
143,89
143,98
144,04
144,13
144,24
144,32
144,4
144,51
144,59
144,69
144,78
144,84
144,91
144,96
145,02
145,05
145,08
145,12
145,14
145,15
145,17
145,16
145,14
145,11
145,08
145,05
145,01
144,97
144,93
144,85
144,78
144,69
144,61
144,51
144,4
144,28
144,17
144,04
143,89
143,73
143,61
143,46
143,31
143,16
143,01
142,85
142,71
142,54
142,39
142,21
142,04
141,86
141,65
141,48
141,28
141,06
140,87
140,66
140,45
140,24
140,02
139,87
139,69
139,49
139,33
139,16
138,98
138,83
138,67
138,52
138,37
138,2
138,07
137,92
137,77
137,66
137,51
137,35
137,2
137,05
136,93
136,79
136,67
136,56
136,45
136,35
136,25
136,16
136,1
136,06
136,02
135,99
135,97
135,97
135,98
135,99
136,01
136,03
136,05
136,06
136,07
136,09
136,09
136,09
136,09
136,09
136,08
136,08
136,07
136,07
136,07
136,07
136,08
136,1
136,12
136,13
136,15
136,15
136,18
136,21
136,24
136,28
136,31
136,34
136,36
136,39
136,4
136,42
136,42
136,42
136,41
136,39
136,37
136,34
136,29
136,22
136,17
136,1
136,04
135,95
135,87
135,79
135,69
135,55
135,42
135,32
135,19
135,05
134,88
134,7
134,51
134,3
134,09
133,92
133,73
133,53
133,32
133,11
132,89
132,67
132,43
132,25
132,03
131,81
131,58
131,33
131,12
130,86
130,64
130,39
130,11
129,88
129,59
129,36
129,09
128,8
128,56
128,26
128,01
127,69
127,46
127,17
126,88
126,56
126,26
125,98
125,67
125,36
125,05
124,73
124,42
124,08
123,8
123,49
123,18
122,87
122,53
122,24
121,9
121,58
121,29
120,97
120,64
120,27
119,96
119,6
119,23
118,83
118,47
118,03
117,6
117,2
116,73
116,25
115,67
115,23
114,77
114,22
113,77
113,26
112,74
112,21
111,68
111,09
110,54
110,05
109,49
108,94
108,38
107,76
107,25
106,61
106,08
105,49
104,89
104,22
103,6
103,03
102,4
101,7
101,11
100,45
99,78
99,04
98,42
97,72
96,99
96,19
95,52
94,63
93,95
93,25
92,33
91,71
90,92
90,04
89,25
88,46
87,74
86,88
86,03
85,42
84,59
83,84
83,18
82,46
81,75
81,06
80,37
79,65
79,06
78,36
77,79
77,15
76,53
75,91
75,26
74,74
74,18
73,6
73,13
72,63
72,15
71,65
71,18
70,83
70,43
70,02
69,69
69,34
68,97
68,65
68,35
68,03
67,71
67,37
67,08
66,77
66,44
66,16
65,84
65,57
65,27
64,98
64,73
64,42
64,16
63,89
63,62
63,33
63,05
62,82
62,57
62,36
62,13
61,91
61,68
61,49
61,33
61,14
61,01
60,82
60,69
60,53
60,41
60,28
60,14
60,01
59,89
59,77
59,63
59,51
59,38
59,24
59,12
58,96
58,82
58,67
58,52
58,38
58,23
58,08
57,92
57,78
57,66
57,52
57,38
57,24
57,11
56,96
56,84
56,71
56,57
56,46
56,31
56,21
56,08
55,95
55,81
55,67
55,53
55,41
55,3
55,15
55,03
54,92
54,8
54,66
54,55
54,46
54,34
54,27
54,21
54,16
54,13
54,12
54,12
54,13
54,15
54,14
54,18
54,21
54,27
54,32
54,36
54,41
54,45
54,49
54,52
54,54
54,54
54,54
54,54
54,52
54,49
54,42
54,35
54,27
54,18
54,07
53,97
53,84
53,73
53,61
53,5
53,39
53,3
53,21
53,15
53,09
53,03
52,97
52,9
52,8
52,72
52,62
52,53
52,42
52,3
52,16
52,04
51,95
51,85
51,72
51,63
51,57
51,5
51,44
51,4
51,37
51,35
51,36
51,36
51,36
51,38
51,41
51,45
51,48
51,52
51,57
51,6
51,64
51,67
51,7
51,72
51,73
51,75
51,75
51,76
51,74
51,75
51,75
51,76
51,74
51,76
51,78
51,8
51,82
51,84
51,86
51,88
51,9
51,93
51,96
51,99
52,01
52,04
52,08
52,08
52,11
52,15
52,19
52,22
52,26
52,3
52,33
52,38
52,42
52,44
52,48
52,5
52,53
52,55
52,57
52,58
52,59
52,59
52,59
52,58
52,57
52,56
52,53
52,51
52,48
52,45
52,43
52,4
52,37
52,34
52,32
52,28
52,24
52,21
52,16
52,12
52,08
52,05
52,01
51,98
51,95
51,92
51,88
51,87
51,86
51,87
51,87
51,88
51,88
51,88
51,87
51,86
51,82
51,8
51,78
51,77
51,75
51,75
51,75
51,75
51,76
51,77
51,77
51,76
51,75
51,74
51,73
51,72
51,71
51,69
51,67
51,65
51,64
51,62
51,6
51,59
51,58
51,58
51,55
51,55
51,56
51,56
51,57
51,58
51,59
51,61
51,63
51,64
51,66
51,67
51,7
51,72
51,73
51,75
51,77
51,78
51,79
51,78
51,78
51,78
51,78
51,76
51,74
51,72
51,69
51,67
51,63
51,6
51,55
51,48
51,43
51,37
51,32
51,27
51,21
51,17
51,13
51,1
51,07
51,04
51,01
50,99
50,95
50,93
50,91
50,89
50,87
50,85
50,83
50,79
50,75
50,72
50,69
50,65
50,62
50,58
50,55
50,52
50,5
50,47
50,44
50,42
50,39
50,37
50,34
50,32
50,29
50,26
50,22
50,19
50,16
50,13
50,11
50,08
50,07
50,05
50,05
50,04
50,03
50,03
50,03
50,02
50,02
50,01
50
50
49,99
49,97
49,94
49,93
49,92
49,91
49,91
49,92
49,93
49,95
49,98
50
50,04
50,07
50,1
50,12
50,15
50,16
50,17
50,17
50,18
50,17
50,17
50,18
50,2
50,22
50,25
50,28
50,32
50,35
50,37
50,4
50,43
50,45
50,47
50,49
50,51
50,53
50,56
50,59
50,62
50,62
50,66
50,69
50,73
50,76
50,79
50,82
50,85
50,88
50,9
50,93
50,96
50,99
51,01
51,04
51,06
51,09
51,12
51,14
51,15
51,16
51,16
51,16
51,17
51,17
51,18
51,19
51,22
51,24
51,26
51,29
51,32
51,34
51,32
51,32
51,31
51,29
51,27
51,24
51,19
51,15
51,1
51,05
51
50,96
50,92
50,89
50,86
50,84
50,82
50,8
50,78
50,77
50,75
50,73
50,71
50,69
50,68
50,66
50,64
50,63
50,63
50,62
50,62
50,61
50,6
50,57
50,55
50,53
50,51
50,48
50,46
50,44
50,41
50,38
50,36
50,35
50,33
50,32
50,3
50,29
50,28
50,28
50,28
50,29
50,3
50,32
50,34
50,36
50,38
50,4
50,42
50,43
50,44
50,44
50,43
50,41
50,39
50,37
50,36
50,35
50,35
50,35
50,36
50,38
50,4
50,43
50,45
50,5
50,56
50,62
50,69
50,77
50,84
50,93
51,03
51,11
51,21
51,28
51,38
51,46
51,55
51,62
51,69
51,74
51,79
51,82
51,84
51,83
51,83
51,81
51,8
51,78
51,75
51,72
51,7
51,65
51,6
51,54
51,47
51,39
51,31
51,23
51,17
51,1
51,02
50,96
50,89
50,83
50,76
50,69
50,62
50,53
50,46
50,38
50,29
50,21
50,09
49,98
49,86
49,77
49,68
49,59
49,5
49,44
49,35
49,28
49,24
49,2
49,18
49,13
49,12
49,11
49,11
49,11
49,12
49,12
49,12
49,13
49,13
49,14
49,14
49,14
49,15
49,16
49,13
49,14
49,14
49,14
49,15
49,15
49,16
49,16
49,17
49,17
49,18
49,17
49,16
49,13
49,09
49,06
49,02
48,98
48,93
48,89
48,85
48,81
48,77
48,73
48,69
48,64
48,58
48,53
48,47
48,41
48,35
48,29
48,23
48,16
48,1
48,04
47,98
47,92
47,87
47,81
47,77
47,74
47,72
47,68
47,68
47,68
47,69
47,68
47,7
47,73
47,76
47,78
47,82
47,84
47,85
47,85
47,86
47,86
47,85
47,84
47,82
47,8
47,77
47,73
47,68
47,63
47,56
47,49
47,42
47,34
47,26
47,14
47,04
46,93
46,82
46,72
46,6
46,48
46,35
46,24
46,12
46,01
45,92
45,85
45,77
45,69
45,63
45,58
45,53
45,5
45,45
45,43
45,42
45,41
45,41
45,4
45,37
45,38
45,39
45,41
45,43
45,47
45,5
45,55
45,61
45,69
45,75
45,84
45,94
46,05
46,14
46,26
46,34
46,46
46,6
46,72
46,87
47
47,16
47,3
47,46
47,62
47,81
47,99
48,12
48,3
48,45
48,62
48,79
48,96
49,13
49,28
49,45
49,58
49,72
49,84
49,96
50,07
50,16
50,24
50,31
50,37
50,44
50,47
50,55
50,62
50,7
50,78
50,89
50,99
51,08
51,2
51,28
51,4
51,54
51,66
51,78
51,9
52,03
52,12
52,19
52,29
52,39
52,46
52,53
52,59
52,61
52,66
52,7
52,72
52,75
52,77
52,78
52,78
52,78
52,78
52,77
52,75
52,74
52,72
52,71
52,68
52,66
52,64
52,6
52,58
52,54
52,51
52,48
52,44
52,41
52,38
52,36
52,35
52,33
52,33
52,32
52,32
52,31
52,3
52,29
52,28
52,28
52,27
52,3
52,34
52,4
52,48
52,56
52,65
52,77
52,87
52,98
53,1
53,23
53,34
53,46
53,57
53,66
53,73
53,79
53,83
53,86
53,87
53,88
53,88
53,87
53,85
53,79
53,77
53,74
53,69
53,66
53,62
53,58
53,55
53,51
53,49
53,45
53,43
53,41
53,39
53,38
53,36
53,36
53,36
53,36
53,37
53,4
53,43
53,47
53,52
53,58
53,64
53,69
53,77
53,87
53,96
54,05
54,12
54,19
54,24
54,28
54,3
54,3
54,29
54,23
54,2
54,15
54,08
54,02
53,94
53,85
53,76
53,61
53,51
53,38
53,25
53,1
52,97
52,82
52,66
52,49
52,32
52,16
52
51,83
51,65
51,45
51,28
51,09
50,89
50,74
50,55
50,36
50,15
49,99
49,8
49,59
49,4
49,26
49,1
48,91
48,77
48,61
48,45
48,3
48,17
48,03
47,87
47,74
47,6
47,43
47,32
47,19
47,1
46,99
46,9
46,8
46,67
46,58
46,48
46,36
46,25
46,14
46,02
45,87
45,74
45,59
45,45
45,29
45,15
45
44,82
44,7
44,54
44,42
44,27
44,16
44,07
43,98
43,89
43,83
43,78
43,73
43,69
43,63
43,61
43,59
43,58
43,57
43,57
43,58
43,58
43,58
43,59
43,6
43,6
43,6
43,6
43,59
43,58
43,57
43,56
43,55
43,55
43,54
43,54
43,54
43,53
43,53
43,52
43,51
43,49
43,46
43,45
43,44
43,43
43,43
43,43
43,44
43,47
43,5
43,55
43,6
43,65
43,73
43,79
43,84
43,9
43,95
44,01
44,05
44,1
44,15
44,2
44,25
44,29
44,34
44,38
44,43
44,48
44,52
44,6
44,66
44,74
44,81
44,88
44,94
44,99
45,07
45,12
45,18
45,24
45,3
45,35
45,39
45,42
45,45
45,46
45,46
45,45
45,44
45,43
45,4
45,38
45,34
45,32
45,29
45,25
45,19
45,14
45,09
45,04
44,98
44,92
44,85
44,77
44,66
44,56
44,46
44,34
44,19
44,04
43,87
43,68
43,5
43,33
43,11
42,87
42,65
42,42
42,14
41,87
41,61
41,32
41,02
40,71
40,37
40,06
39,74
39,45
39,11
38,77
38,42
38,06
37,66
37,28
36,92
36,52
36,11
35,69
35,27
34,75
34,35
33,94
33,49
33,04
32,58
32,08
31,63
31,24
30,76
30,38
29,95
29,54
29,09
28,68
28,31
27,91
27,48
27,06
26,74
26,33
25,96
25,63
25,27
24,92
24,54
24,16
23,86
23,54
23,25
22,94
22,64
22,35
22,05
21,78
21,49
21,27
21,01
20,75
20,46
20,23
19,95
19,7
19,48
19,25
19,02
18,78
18,59
18,38
18,17
18
17,83
17,67
17,51
17,38
17,24
17,1
16,97
16,85
16,73
16,62
16,53
16,43
16,33
16,25
16,16
16,07
15,99
15,93
15,87
15,81
15,77
15,74
15,71
15,67
15,66
15,64
15,63
15,61
15,6
15,58
15,56
15,55
15,54
15,54
15,53
15,52
15,51
15,5
15,49
15,48
15,46
15,44
15,42
15,4
15,38
15,34
15,27
15,2
15,12
15,03
14,92
14,8
14,67
14,53
14,36
14,24
14,07
13,89
13,71
13,52
13,33
13,12
12,92
12,74
12,55
12,34
12,14
11,88
11,68
11,48
11,22
11,01
10,77
10,53
10,26
10,02
9,81
9,58
9,33
9,13
8,88
8,67
8,42
8,21
7,97
7,71
7,42
7,15
6,9
6,56
6,33
6,04
5,76
5,46
5,13
4,84
4,5
4,14
3,75
3,35
2,92
2,43
1,98
1,56
1,07
0,56
-0,03
-0,53
-1,17
-1,7
-2,35
-2,88
-3,48
-4,12
-4,64
-5,21
-5,77
-6,34
-6,96
-7,49
-8,14
-8,67
-9,27
-9,86
-10,58
-11,23
-11,71
-12,33
-12,89
-13,51
-14,12
-14,81
-15,36
-15,99
-16,68
-17,25
-17,9
-18,56
-19,3
-19,99
-20,61
-21,33
-22,12
-22,78
-23,53
-24,37
-25,15
-25,87
-26,67
-27,48
-28,39
-29,15
-30,08
-30,94
-31,72
-32,58
-33,43
-34,28
-35,2
-36,1
-36,82
-37,53
-38,31
-39,06
-39,79
-40,5
-41,26
-41,99
-42,51
-43,15
-43,77
-44,37
-45
-45,56
-46,11
-46,69
-47,15
-47,6
-48,08
-48,61
-49,07
-49,48
-49,97
-50,36
-50,77
-51,18
-51,62
-52,01
-52,35
-52,73
-53,15
-53,48
-53,86
-54,28
-54,7
-54,99
-55,37
-55,76
-56,19
-56,54
-56,97
-57,37
-57,73
-58,13
-58,53
-58,96
-59,36
-59,71
-60,13
-60,47
-60,83
-61,19
-61,59
-61,92
-62,32
-62,68
-63
-63,35
-63,71
-64,09
-64,41
-64,76
-65,15
-65,47
-65,86
-66,26
-66,6
-66,96
-67,38
-67,91
-68,32
-68,79
-69,23
-69,73
-70,25
-70,79
-71,39
-71,89
-72,52
-73,04
-73,63
-74,21
-74,8
-75,38
-75,96
-76,58
-77,15
-77,65
-78,2
-78,73
-79,24
-79,73
-80,27
-80,68
-81,17
-81,55
-81,98
-82,38
-82,78
-83,2
-83,53
-83,89
-84,29
-84,6
-85,01
-85,27
-85,59
-85,97
-86,21
-86,5
-86,83
-87,1
-87,34
-87,6
-87,89
-88,15
-88,36
-88,6
-88,87
-89,08
-89,31
-89,55
-89,79
-90,04
-90,29
-90,58
-90,85
-91,08
-91,35
-91,62
-91,93
-92,17
-92,47
-92,7
-92,99
-93,21
-93,45
-93,72
-93,93
-94,21
-94,37
-94,56
-94,77
-94,92
-95,09
-95,21
-95,33
